2019-09-08 08:00:00,1,39.952175000000004,-75.19117500000002,Sunday
2019-09-08 08:00:00,10,39.951825,-75.19052500000001,Sunday
2019-09-08 08:00:00,2,39.952275,-75.19052500000001,Sunday
2019-09-08 08:00:00,1,39.951875,-75.190825,Sunday
2019-09-08 08:00:00,1,39.951625,-75.191275,Sunday
2019-09-08 08:00:00,2,39.951575000000005,-75.191325,Sunday
2019-09-08 08:00:00,1,39.951725,-75.19137500000001,Sunday
2019-09-08 08:00:00,1,39.951925,-75.19062500000001,Sunday
2019-09-08 08:00:00,2,39.951825,-75.19067500000001,Sunday
2019-09-08 08:00:00,1,39.951975000000004,-75.190425,Sunday
2019-09-08 08:00:00,1,39.951575000000005,-75.19067500000001,Sunday
2019-09-08 08:00:00,2,39.951675,-75.191275,Sunday
2019-09-08 08:00:00,6,39.951675,-75.19072500000001,Sunday
2019-09-08 08:00:00,6,39.952175000000004,-75.190475,Sunday
2019-09-08 08:00:00,1,39.951875,-75.19117500000002,Sunday
2019-09-08 08:00:00,15,39.951625,-75.19057500000001,Sunday
2019-09-08 08:00:00,3,39.951925,-75.19157500000001,Sunday
2019-09-08 08:00:00,14,39.951575000000005,-75.19052500000001,Sunday
2019-09-08 08:00:00,2,39.951825,-75.190825,Sunday
2019-09-08 08:00:00,1,39.952225000000006,-75.191225,Sunday
2019-09-08 08:00:00,4,39.951725,-75.190475,Sunday
2019-09-08 08:00:00,3,39.951725,-75.191325,Sunday
2019-09-08 08:00:00,1,39.951625,-75.190475,Sunday
2019-09-08 08:00:00,2,39.951675,-75.19107500000001,Sunday
2019-09-08 08:00:00,1,39.951825,-75.19062500000001,Sunday
2019-09-08 08:00:00,1,39.951775000000005,-75.19117500000002,Sunday
2019-09-08 08:00:00,9,39.951925,-75.19052500000001,Sunday
2019-09-08 08:00:00,2,39.951675,-75.190875,Sunday
2019-09-08 08:00:00,4,39.951675,-75.190475,Sunday
2019-09-08 08:00:00,4,39.951825,-75.19057500000001,Sunday
2019-09-08 08:00:00,1,39.952125,-75.190425,Sunday
2019-09-08 08:00:00,1,39.951925,-75.19147500000001,Sunday
2019-09-08 08:00:00,1,39.951875,-75.19092500000001,Sunday
2019-09-08 08:00:00,1,39.952075,-75.191225,Sunday
2019-09-08 08:00:00,1,39.951725,-75.190875,Sunday
2019-09-08 08:00:00,2,39.951625,-75.191325,Sunday
2019-09-08 08:00:00,6,39.952175000000004,-75.19112500000001,Sunday
2019-09-08 08:00:00,3,39.951675,-75.19117500000002,Sunday
2019-09-08 08:00:00,2,39.951575000000005,-75.19072500000001,Sunday
2019-09-08 08:00:00,2,39.951575000000005,-75.191225,Sunday
2019-09-08 08:00:00,1,39.951725,-75.19102500000001,Sunday
2019-09-08 08:00:00,4,39.951675,-75.19092500000001,Sunday
2019-09-08 08:00:00,1,39.952225000000006,-75.19107500000001,Sunday
2019-09-08 08:00:00,2,39.951775000000005,-75.19052500000001,Sunday
2019-09-08 08:00:00,1,39.951875,-75.19072500000001,Sunday
2019-09-08 08:00:00,2,39.951675,-75.19102500000001,Sunday
2019-09-08 08:00:00,7,39.951625,-75.19077500000002,Sunday
2019-09-08 08:00:00,3,39.951575000000005,-75.19057500000001,Sunday
2019-09-08 08:00:00,14,39.951625,-75.19052500000001,Sunday
2019-09-08 08:00:00,2,39.952175000000004,-75.190375,Sunday
2019-09-08 08:00:00,1,39.951375000000006,-75.19097500000001,Sunday
2019-09-08 08:00:00,1,39.951775000000005,-75.19097500000001,Sunday
2019-09-08 08:00:00,1,39.951525000000004,-75.19112500000001,Sunday
2019-09-08 08:00:00,1,39.952075,-75.190425,Sunday
2019-09-08 08:00:00,3,39.951725,-75.190425,Sunday
2019-09-08 08:00:00,1,39.951875,-75.19112500000001,Sunday
2019-09-08 08:00:00,5,39.951725,-75.191225,Sunday
2019-09-08 08:00:00,2,39.951675,-75.19067500000001,Sunday
2019-09-08 08:00:00,3,39.952025000000006,-75.190425,Sunday
2019-09-08 08:00:00,1,39.951925,-75.191225,Sunday
2019-09-08 08:00:00,1,39.951825,-75.19102500000001,Sunday
2019-09-08 08:00:00,1,39.952275,-75.19102500000001,Sunday
2019-09-08 08:00:00,1,39.952075,-75.19052500000001,Sunday
2019-09-08 08:00:00,1,39.951775000000005,-75.19102500000001,Sunday
2019-09-08 08:00:00,1,39.951525000000004,-75.19097500000001,Sunday
2019-09-08 08:00:00,1,39.952225000000006,-75.19057500000001,Sunday
2019-09-08 08:00:00,3,39.951675,-75.19097500000001,Sunday
2019-09-08 08:00:00,5,39.951675,-75.19062500000001,Sunday
2019-09-08 08:00:00,1,39.951775000000005,-75.19137500000001,Sunday
2019-09-08 08:00:00,1,39.951825,-75.19107500000001,Sunday
2019-09-08 08:00:00,2,39.952175000000004,-75.190425,Sunday
2019-09-08 08:00:00,3,39.951825,-75.191275,Sunday
2019-09-08 08:00:00,10,39.951675,-75.190825,Sunday
2019-09-08 08:00:00,2,39.951675,-75.19057500000001,Sunday
2019-09-08 08:00:00,3,39.951925,-75.19117500000002,Sunday
2019-09-08 08:00:00,1,39.951975000000004,-75.191275,Sunday
2019-09-08 08:00:00,2,39.951825,-75.19162500000002,Sunday
2019-09-08 08:00:00,3,39.951875,-75.191275,Sunday
2019-09-08 08:00:00,4,39.951875,-75.19052500000001,Sunday
2019-09-08 08:00:00,1,39.951925,-75.19102500000001,Sunday
2019-09-08 08:00:00,3,39.951725,-75.19107500000001,Sunday
2019-09-08 08:00:00,10,39.951825,-75.190475,Sunday
2019-09-08 08:00:00,1,39.951775000000005,-75.19152500000001,Sunday
2019-09-08 08:00:00,2,39.952275,-75.19097500000001,Sunday
2019-09-08 08:00:00,2,39.951825,-75.19097500000001,Sunday
2019-09-08 08:00:00,1,39.951825,-75.191325,Sunday
2019-09-08 08:00:00,2,39.951425,-75.190875,Sunday
2019-09-08 08:00:00,2,39.951875,-75.191325,Sunday
2019-09-08 08:00:00,3,39.951875,-75.190475,Sunday
2019-09-08 08:00:00,3,39.951975000000004,-75.190475,Sunday
2019-09-08 08:00:00,1,39.951775000000005,-75.19157500000001,Sunday
2019-09-08 08:00:00,1,39.951825,-75.19092500000001,Sunday
2019-09-08 08:00:00,2,39.951925,-75.19112500000001,Sunday
2019-09-08 08:00:00,1,39.951875,-75.19157500000001,Sunday
2019-09-08 08:00:00,1,39.952025000000006,-75.190475,Sunday
2019-09-08 08:00:00,1,39.951825,-75.19112500000001,Sunday
2019-09-08 08:00:00,10,39.951725,-75.191275,Sunday
2019-09-08 08:00:00,1,39.951725,-75.19142500000001,Sunday
2019-09-08 08:00:00,1,39.951925,-75.19057500000001,Sunday
2019-09-08 08:00:00,32,39.951675,-75.19077500000002,Sunday
2019-09-08 08:00:00,2,39.951825,-75.19072500000001,Sunday
2019-09-08 08:00:00,5,39.951625,-75.19102500000001,Sunday
2019-09-08 08:00:00,1,39.951925,-75.19152500000001,Sunday
2019-09-08 08:00:00,1,39.951625,-75.19117500000002,Sunday
2019-09-08 08:00:00,1,39.951625,-75.191225,Sunday
2019-09-08 08:00:00,1,39.951575000000005,-75.19062500000001,Sunday
2019-09-08 08:00:00,4,39.951775000000005,-75.191325,Sunday
2019-09-08 08:00:00,11,39.951775000000005,-75.190475,Sunday
2019-09-08 08:00:00,3,39.951825,-75.191225,Sunday
2019-09-08 08:00:00,2,39.952225000000006,-75.190475,Sunday
2019-09-08 08:00:00,4,39.951775000000005,-75.19077500000002,Sunday
2019-09-08 08:00:00,1,39.951725,-75.19112500000001,Sunday
2019-09-08 08:00:00,2,39.952225000000006,-75.19112500000001,Sunday
2019-09-08 08:00:00,3,39.951625,-75.19067500000001,Sunday
2019-09-08 08:00:00,1,39.951725,-75.19092500000001,Sunday
2019-09-08 08:00:00,1,39.951875,-75.19137500000001,Sunday
2019-09-08 08:00:00,2,39.951675,-75.191225,Sunday
2019-09-08 08:00:00,2,39.951975000000004,-75.191225,Sunday
2019-09-08 08:00:00,2,39.951725,-75.19117500000002,Sunday
2019-09-08 08:00:00,4,39.951625,-75.19097500000001,Sunday
2019-09-08 08:00:00,1,39.951875,-75.19102500000001,Sunday
2019-09-08 08:00:00,1,39.951975000000004,-75.19052500000001,Sunday
2019-09-08 08:00:00,2,39.951825,-75.19077500000002,Sunday
2019-09-08 08:00:00,2,39.952225000000006,-75.19117500000002,Sunday
2019-09-08 08:00:00,6,39.951625,-75.19062500000001,Sunday
